22:08:09 | WARNING  | TICK:0000 | Spawn position (20.0, 15.0) blocked, searching for clear spot
22:08:23 | WARNING  | TICK:0546 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0547 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0547 | Agent tank_1_2 returned error: 500
22:08:23 | WARNING  | TICK:0548 | Agent tank_1_1 returned error: 500
22:08:23 | WARNING  | TICK:0548 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0549 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0549 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0550 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0550 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0551 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0551 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0552 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0552 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0553 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0553 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0554 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0554 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0555 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0555 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0556 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0556 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0557 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0557 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0558 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0558 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0559 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0559 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0560 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0560 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0561 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0561 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0562 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0562 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0563 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0563 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0564 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0564 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0565 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0565 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0566 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0566 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0567 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0567 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0568 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0568 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0569 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0569 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0570 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0570 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0571 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0571 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0572 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0572 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0573 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0573 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0574 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0574 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0575 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0575 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0576 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0576 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0577 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0577 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0578 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0578 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0579 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0579 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0580 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0580 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0581 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0581 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0582 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0582 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0583 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0583 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0584 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0584 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0585 | Agent tank_1_1 returned error: 500
22:08:24 | WARNING  | TICK:0585 | Agent tank_1_2 returned error: 500
22:08:24 | WARNING  | TICK:0586 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0586 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0587 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0587 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0588 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0588 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0589 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0589 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0590 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0590 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0591 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0591 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0592 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0592 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0593 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0593 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0594 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0594 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0595 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0595 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0596 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0596 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0597 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0597 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0598 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0598 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0599 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0599 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0600 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0600 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0601 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0601 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0602 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0602 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0603 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0603 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0604 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0604 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0605 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0605 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0606 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0606 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0607 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0607 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0608 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0608 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0609 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0609 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0610 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0610 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0611 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0611 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0612 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0612 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0613 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0613 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0614 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0614 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0615 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0615 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0616 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0616 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0617 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0617 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0618 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0618 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0619 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0619 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0620 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0620 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0621 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0621 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0622 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0622 | Agent tank_1_2 returned error: 500
22:08:25 | WARNING  | TICK:0623 | Agent tank_1_1 returned error: 500
22:08:25 | WARNING  | TICK:0623 | Agent tank_1_2 returned error: 500
